6820372620251069e-22,4588626612143737e-21,-1719727772637146e-20,-518542251454659e-19,-0.00011414627853734216,-0.00018328247399338209,-0.0002713706702180883,-0.0003578222570770339,-0.0004551686291795507,-0.0005440684701063735,-0.0006372607803807233,-0.000716366921981816,-0.0007937550712236861,-0.0008518188422474276,-0.0009024086158939998,-0.0009289688319911695,-0.0009432538828607211,-0.0009304447191852444,-0.0009029977021580017,-0.0008486164634748189,-0.0007812371430197631,-0.0006915330746406568,-0.0005952099961185552,-0.0004856127710988861,-0.0003796877322421774,-0.0002722605672300143,-0.00018018469780100029,-9791392455952343e-20,-403889116980194e-19,5093358594929757e-22,14159848914611659e-21,15041893901237618e-21,25127434208185524e-22
-15069404618492872e-22,-1716963167321582e-20,-88816884676604e-18,-0.00020574501273156847,-0.0003806525835736773,-0.00058642155885595,-0.0008290912684067876,-0.0010806530448109041,-0.0013479053817119769,-0.001604973168417233,-0.0018596508699219474,-0.0020877049716069673,-0.0022969558502539257,-0.002464398387365085,-0.002597799854431479,-0.0026761101890867573,-0.002708256400156552,-0.0026768926277936297,-0.0025941212751769884,-0.0024482902403511245,-0.0022564989677719837,-0.002013917418753054,-0.0017431391293357074,-0.001445432470437974,-0.0011472868436465523,-0.0008531203537762069,-0.0005896567045563318,-0.00035977874938444685,-0.00018545029512699794,-6227609954289416e-20,-11231161594859872e-22,17649251054846698e-21,45280578869605724e-22
-9456841668933722e-21,-6445168835201567e-20,-0.0002049144561912626,-0.0004129288267211253,-0.0006989921651883897,-0.0010308241264306442,-0.001411618420601786,-0.001807421517513165,-0.0022217005772946457,-0.002622675340785731,-0.0030148775776760897,-0.0033685460738781758,-0.0036884540771315124,-0.003946655209328014,-0.004148372003077585,-0.004268664016964891,-0.004315019410236955,-0.004267956834335197,-0.004140000262186855,-0.0039197950183246216,-0.003627298122055048,-0.0032607180345024527,-0.002847998647007866,-0.0023958319516885766,-0.0019378460564509299,-0.0014850910931076687,-0.0010716857389991869,-0.0007064091475595313,-0.00041669993235934124,-0.00020102737080757627,-7192522434845469e-20,-8718025737110983e-21,2747296636698937e-22
-1845342492650767e-20,-0.00011914401984273745,-0.000337055397039645,-0.0006412684676490397,-0.0010385750528367076,-0.0014906603557955113,-0.0019995039438298772,-0.0025257866193705613,-0.0030715937995359744,-0.003599746872628292,-0.004113152811251318,-0.004576858003836752,-0.0049939935010207765,-0.0053319526950079054,-0.005594630276505171,-0.0057533705229416395,-0.005815102875613239,-0.005758047764455837,-0.005595441255666257,-0.005315475674800703,-0.004940505357719164,-0.004470373665775822,-0.00393726098016346,-0.0033514525815414543,-0.0027523273667325546,-0.002155773914979221,-0.0016021911456259288,-0.0011050759626239505,-0.0006971724214164576,-0.0003800742751263554,-0.00016976816476777312,-47434545048653604e-21,-5786800014613695e-21
-27226972981580606e-21,-0.00017317407070870623,-0.00046943753543108777,-0.0008701141348144353,-0.0013773157564931674,-0.0019451653878376576,-0.002575155280489968,-0.0032225286998644595,-0.003889475811829848,-0.004533718361372962,-0.00515802005168457,-0.005722494432773499,-0.006229894314049841,-0.006643057984350405,-0.006965496454913288,-0.007164665952926368,-0.007247422015939153,-0.00718908553771136,-0.007003521932479672,-0.00667738851325348,-0.006234847048867766,-0.005675975455047295,-0.005036379810652283,-0.004328579004325399,-0.003597086903933095,-0.002861715319801893,-0.0021691026025698872,-0.0015373178758141207,-0.0010052538570728324,-0.0005785178836540465,-0.00027845331330830336,-8994601817857762e-20,-12350414742419394e-21
-3556891383174576e-20,-0.00022422391526976442,-0.0005960976327556236,-0.001090127238077298,-0.0017039633485395394,-0.0023829067373279398,-0.0031284888172191916,-0.0038900940214132893,-0.004671206318269974,-0.005424505938365975,-0.006153940251178071,-0.006814802957335962,-0.007410611418228421,-0.007899579223159276,-0.008285592893493267,-0.008531787981308173,-0.008645170373418807,-0.008597250134244214,-0.008402177731296662,-0.008043743232786872,-0.00754719391170468,-0.006911393046046766,-0.006174692821711506,-0.005350749357073491,-0.004489057452185507,-0.0036130167279268405,-0.002776179915134711,-0.002001754938671571,-0.0013362737422217376,-0.0007906066179557098,-0.0003933153246464622,-0.00013404561397695937,-18920593895756092e-21
-4343658992479114e-20,-0.0002716746750958078,-0.000714978672239742,-0.0012973868257478679,-0.0020130967858182705,-0.002797803934337452,-0.0036537701204773553,-0.0045240040687438985,-0.005414344258930409,-0.006272303929085343,-0.007104230066931303,-0.00786056450781728,-0.008546651940174656,-0.009115870151308663,-0.00957314389190087,-0.009876679941233639,-0.010033723102776424,-0.010010850800098498,-0.009821994360786408,-0.009446534544337809,-0.008909949445939721,-0.00820830214001515,-0.007381995708365426,-0.006444768622132699,-0.005451147453016482,-0.004428080190094303,-0.0034371498924672863,-0.002507730571945385,-0.0016959401058645241,-0.0010194354336742703,-0.0005158740425676014,-0.0001803151911976918,-25900774022749387e-21
-5081556785720888e-20,-0.00031526722313647624,-0.0008251052879484199,-0.0014897625296231545,-0.00230138201692983,-0.003185611202507933,-0.004146391114346699,-0.0051198650191719,-0.006115285883378785,-0.007074754885093406,-0.008008190168289644,-0.008861032138487237,-0.009641499406371955,-0.010297828054431071,-0.010836646631847219,-0.011210533285559474,-0.01142705254452928,-0.011446608166757728,-0.011282352319227185,-0.010907536126209011,-0.010346886343657422,-0.00959184952436288,-0.008684031278703371,-0.007636013283521244,-0.0065073683507532055,-0.0053285750430467245,-0.004170572272239585,-0.0030701953626409316,-0.0020954657428529453,-0.0012726433487327876,-0.0006506137343841591,-0.000230736382084498,-33287362818447874e-21
-5767162988336757e-20,-0.00035471012706995655,-0.0009255586780782308,-0.0016653396495159539,-0.0025657459604718296,-0.0035421089483598095,-0.0046012137140562645,-0.005671892531462892,-0.00676793757468987,-0.007825715617590408,-0.008859905498928667,-0.009810711066795933,-0.01069032618710465,-0.011441493962688572,-0.012073320299137422,-0.012532045039389853,-0.012825762097701506,-0.012907434190416787,-0.012788941756999177,-0.01243554926773502,-0.01187015554321494,-0.011077459203473604,-0.010099150253173369,-0.00894499984975425,-0.007679369623444471,-0.00633598748494322,-0.004996469065926853,-0.0037065040485572344,-0.002548680066565592,-0.00156006136836823,-0.000803407614078099,-0.00028770764941555156,-4184521845358526e-20
-6395886749756726e-20,-0.00038957303571963373,-0.0010152058659720473,-0.0018219429859151527,-0.002802764649840377,-0.0038624835526543636,-0.005012039414505603,-0.006172518139765495,-0.007363455802036813,-0.008515099135190298,-0.009648139176532143,-0.010697245512738277,-0.011679807994344238,-0.012532722711554454,-0.013268557763031926,-0.013826572895497958,-0.01421587655233217,-0.014380799582933187,-0.01433168245979348,-0.01402388259763682,-0.013477386243666959,-0.012667650031322085,-0.011634985790343312,-0.010384061340853257,-0.008983261770543134,-0.0074687002320908795,-0.00593374640214307,-0.004434233661715168,-0.00307029809284936,-0.0018924673181854373,-0.0009807890598224477,-0.00035408151941056796,-51597400335433065e-21
